ISO,year,e_spar,ghs_index,disaster_risk,hexp_gdp,uhc_index,wpi_val,health_policy,national_plan,national_strategy,recognition,participation_event_it,decision_event_it,leadership_event_it,admin_event_it,role_type_it,Exclusion,NoExclusion,efforts_A,efforts_B,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag,disaster_risk_oriented,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year,pillar_A_eq,pillar_B_eq,pillar_C_eq,pillar_D_eq,pillar_A_pca,pillar_B_pca,pillar_C_pca,pillar_D_pca,pillar_A_ent,pillar_B_ent,pillar_C_ent,pillar_D_ent,pillar_D_eq_adj,GHEI_raw,GHEI,GHEI_adj
LKA,2014,71.0,34.1,0.03467861,69,0.05,0.481,,,,6,1,0,1,0,3,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96532139,0.6666666666666666,0.30066445182724255,0.6714285714285714,0.75,,0.05,,,,0.8333333333333334,0.0,0.0,0.5,0.0,1.0,0.9061757995919227,1.0,0.6463414634146342,0.19502868068833656,0.6610169491525424,0.75,,0.05,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.8948919571473894,0.4836655592469546,0.5944010927551235,,0.3,0.471232888700493,0.46557446021682514,0.04612499132709022,0.5870184682448168,0.4938663720756349,0.6116411843030929,0.25055166960014,0.3641950659257678,0.3,,,
LKA,2016,79.0,34.1,0.03617884,70,0.05,0.477,,2.0,2.0,6,1,0,0,1,1,0.0,1.0,80,,observed,imputed,observed,observed,observed,missing,carried_forward,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.96382116,0.7586206896551724,0.30066445182724255,0.6857142857142857,0.75,,0.05,,1.0,1.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.8986401737268086,1.0,0.7083333333333334,0.27787307032590053,0.7121212121212122,0.75,,0.05,,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.9075114332274372,0.5296425707412075,0.5960886148602735,0.9444444444444445,0.2,0.514086328732919,0.4675723597252468,0.3506949735539522,0.15117040407034077,0.5424062253685106,0.6134039958061582,0.6778163329013123,0.13396155686684127,0.2,0.4941684686180094,0.4941684686180094,0.7222965609444962
LKA,2017,76.0,34.1,0.03330934,70,0.3416666666666667,0.479,,2.0,2.0,6,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,carried_forward,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.96669066,0.7241379310344828,0.30066445182724255,0.6857142857142857,0.75,,0.3416666666666667,,1.0,1.0,0.8333333333333334,0.0,0.5,0.0,0.0,0.5,0.9130536159456322,1.0,0.6666666666666666,0.27787307032590053,0.711864406779661,0.75,,0.3416666666666667,,0.0,1.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.5,0.9373350838722293,0.5124011914308626,0.6726086420816462,0.9444444444444445,0.2,0.49801628872075926,0.586992736893111,0.3506949735539522,0.2463000918174436,0.5242037803836822,0.6835729172457038,0.6778163329013123,0.2571411577378928,0.2,0.5051202116024236,0.5051202116024236,0.7366448414154831
LKA,2018,46.0,34.1,0.03641888,68,0.6333333333333334,0.477,,2.0,2.0,6,1,0,0,1,1,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,carried_forward,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.96358112,0.3793103448275862,0.30066445182724255,0.6571428571428571,0.75,,0.6333333333333334,,1.0,1.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.8974344575148531,1.0,0.2702702702702703,0.19502868068833656,0.631578947368421,0.75,,0.6333333333333334,,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.9203230936494305,0.33998739832741437,0.7344776619977609,0.9444444444444445,0.2,0.33731588859916173,0.6984386714134795,0.3506949735539522,0.15117040407034077,0.34217933053539823,0.7382118322833451,0.6778163329013123,0.13396155686684127,0.2,0.46602794114808244,0.46602794114808244,0.683478007605659
LKA,2020,62.0,34.1,0.04061347,71,0.925,0.472,,2.0,2.0,6,2,1,1,1,3,0.0,1.0,80,,observed,imputed,observed,observed,observed,missing,carried_forward,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.95938653,0.5632183908045977,0.30066445182724255,0.7,0.75,,0.925,,1.0,1.0,0.8333333333333334,0.5,0.5,0.5,1.0,1.0,0.8763651142157928,1.0,0.4492753623188406,0.1955896452540748,0.6612903225806451,0.75,,0.9210526315789475,,0.0,0.0,0.8333333333333334,1.0,0.5,0.5,1.0,1.0,0.8945445231265666,0.4319414213159201,0.8128412785539483,0.9444444444444445,0.7,0.4230227686640137,0.8227169539017738,0.3506949735539522,0.7812952608324617,0.43925903712114966,0.8102422673125781,0.6778163329013123,0.6968354237088763,0.7,0.6941067453320804,0.6941067453320804,1.0
LKA,2021,64.0,34.1,0.04028302,72,0.925,0.472,,2.0,2.0,6,1,1,0,0,2,0.0,1.0,80,,observed,observed,observed,observed,imputed,missing,carried_forward,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.95971698,0.5862068965517241,0.30066445182724255,0.7142857142857143,0.75,,0.925,,1.0,1.0,0.8333333333333334,0.0,0.5,0.0,0.0,0.5,0.8780249580844847,1.0,0.55,0.3021702838063439,0.6825396825396826,0.75,,0.925,,0.0,1.0,0.8333333333333334,0.0,0.5,0.0,0.0,0.5,0.9131383003286643,0.4434356741894833,0.8168276680925497,0.9444444444444445,0.2,0.43373612867212025,0.8255259924849505,0.3506949735539522,0.2463000918174436,0.4513940004443686,0.8144524516754881,0.6778163329013123,0.2571411577378928,0.2,0.51143667767653,0.51143667767653,0.7480151083779815
LSO,2012,,,0.10043895,49,,0.275,,,,1,1,1,0,0,2,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89956105,,,0.38571428571428573,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5758629015678177,1.0,,,0.36923076923076925,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.438920417296631,,0.5705257290940345,,0.2,0.0,0.36293076132053426,0.0,0.2463000918174436,0.0,0.4369887789579657,0.0,0.2571411577378928,0.2,,,
LSO,2023,,,0.10043895,55,,,2.0,,,1,1,1,0,0,2,0.0,1.0,80,80.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.89956105,,,0.4714285714285714,0.75,0.75,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5758629015678177,1.0,,,0.2916666666666667,0.75,0.75,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.5,0.46089472469871906,,0.599097157665463,0.5,0.2,0.0,0.3789064966086145,0.6400800281806298,0.2463000918174436,0.0,0.4595992819883904,0.27207333325018224,0.2571411577378928,0.2,,,
LTU,2012,84.0,,0.06275935,73,,0.536,,,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93724065,0.8160919540229885,,0.7285714285714285,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7651267933358512,1.0,0.7866666666666666,,0.7384615384615385,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7111183864961793,0.8160919540229885,0.7478994073024267,,0.2,0.3803242802877809,0.44352880805173345,0.0,0.2463000918174436,0.43079119797427207,0.5778033468566448,0.0,0.2571411577378928,0.2,,,
LTU,2014,82.0,,0.06193326,74,,0.538,,,1.0,1,1,0,1,0,3,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.93806674,0.7931034482758621,,0.7428571428571429,0.75,,,,,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.7692762272032664,1.0,0.7804878048780488,,0.7457627118644068,0.75,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7032415527883227,0.7931034482758621,0.7540444566868031,0.0,0.3,0.36961092027967446,0.4465574551798288,0.0,0.5870184682448168,0.4186562346510531,0.5826761352160224,0.0,0.3641950659257678,0.3,0.0,0.0,0.01746025141000169
LVA,2015,90.0,,0.05652118,76,,0.505,,,,1,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94347882,0.8850574712643678,,0.7714285714285715,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7964609988929856,1.0,0.8714285714285714,,0.7619047619047619,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7385693425320419,0.8850574712643678,0.6892965234405191,,0.2,0.4124643603121005,0.37419979974731443,0.0,0.2463000918174436,0.46719608794392886,0.5367896282577137,0.0,0.2571411577378928,0.2,,,
MAR,2010,97.0,,0.05418611,63,0.75,0.527,,,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94581389,0.9655172413793104,,0.5857142857142857,0.0,,0.75,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.808190009703896,1.0,0.9714285714285714,,0.6612903225806451,0.0,,0.75,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7637073798670173,0.9655172413793104,0.5359760738545454,,0.2,0.44996112034047325,0.48427015673884855,0.0,0.2463000918174436,0.5096684595751951,0.5401747723659801,0.0,0.2571411577378928,0.2,,,
MAR,2013,97.0,,0.05255405,65,0.75,0.511,,,2.0,1,1,1,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.94744595,0.9655172413793104,,0.6142857142857143,0.0,,0.75,,,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.8163878150733512,1.0,0.9642857142857143,,0.5714285714285714,0.0,,0.75,,,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.790789844284392,0.9655172413793104,0.5451683823397664,0.5,0.4,0.44996112034047325,0.49031853621026844,0.028286299363680645,0.6276085012649691,0.5096684595751951,0.5498934513516852,0.17855662167362427,0.49148157841267115,0.4,0.569613367198849,0.569613367198849,0.8134638984697914
MAR,2022,97.0,,0.05680491,65,0.75,0.512,2.0,,2.0,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,observed,carried_forward,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.94319509,0.9655172413793104,,0.6142857142857143,0.0,,0.75,1.0,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.7950358286679473,1.0,0.9545454545454546,,0.5645161290322581,0.0,,0.75,1.0,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.7561331371629899,0.9655172413793104,0.5398303857384155,0.6666666666666666,0.2,0.44996112034047325,0.48843506195626807,0.6683663275443105,0.2463000918174436,0.5096684595751951,0.5442106234434767,0.45062995492380653,0.2571411577378928,0.2,0.5134392012010286,0.5134392012010286,0.7355946694505522
MCO,2021,77.0,33.3,0.03672521,85,,,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96327479,0.735632183908046,0.28737541528239197,0.9,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.8958957679330825,1.0,0.7125,0.28881469115191977,0.8888888888888888,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.9317237867438183,0.511503799595219,0.5986319226443608,,0.2,0.4962770373009272,0.24677283796200689,0.02767499479625413,0.2463000918174436,0.5239971212407707,0.47585280310017164,0.15033100176008402,0.2571411577378928,0.2,,,
MDA,2012,74.0,,0.09139621,70,,0.368,,,,1,1,0,1,0,3,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90860379,0.7011494252873564,,0.6857142857142857,0.5,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.6212844072272853,1.0,0.6533333333333333,,0.6923076923076923,0.5,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.5042453003633178,0.7011494252873564,0.6023328976471903,,0.3,0.32675748024724843,0.34277160987063593,0.0,0.5870184682448168,0.3701163813581774,0.46755590221274373,0.0,0.3641950659257678,0.3,,,
MDA,2022,74.0,,0.06965054,71,,0.394,,,2.0,1,1,1,0,0,2,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.93034946,0.7011494252873564,,0.7,0.5,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.7305124811267789,1.0,0.6060606060606061,,0.6612903225806451,0.5,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.6663280176483398,0.7011494252873564,0.643504160375593,0.5,0.2,0.32675748024724843,0.3550693202787498,0.028286299363680645,0.2463000918174436,0.3701163813581774,0.5003953545064782,0.17855662167362427,0.2571411577378928,0.2,0.46088278372591135,0.46088278372591135,0.7078848680930137
MDG,2018,26.0,,0.04221604,32,,0.308,,2.0,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95778396,0.14942528735632185,,0.14285714285714285,0.75,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8683154365379327,1.0,0.0,,0.0,0.75,,,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.879198549663841,0.14942528735632185,0.5870575264650252,0.5,0.2,0.06963684005269229,0.34346362886789183,0.27628368286318133,0.2463000918174436,0.07887726160092305,0.45076188438322806,0.24870804162754795,0.2571411577378928,0.2,0.3060385883266759,0.3060385883266759,0.5269275562498862
MDG,2020,36.0,,0.03723161,33,,0.304,2.0,2.0,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96276839,0.26436781609195403,,0.15714285714285714,0.75,,,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8933521306654009,1.0,0.07246376811594203,,0.04838709677419355,0.75,,,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9150518686924947,0.26436781609195403,0.600164995936086,0.6666666666666666,0.2,0.12320364009322482,0.3483347564186262,0.9163637110438112,0.2463000918174436,0.1395520782170177,0.4611938138584787,0.5207813748777301,0.2571411577378928,0.2,0.3813769976637501,0.3813769976637501,0.6323716827465476
MDV,2010,58.0,30.8,0.0848759,67,0.0,0.274,,,,1,1,0,0,1,1,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9151241,0.5172413793103449,0.24584717607973422,0.6428571428571429,0.5,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.654035796470643,1.0,0.4142857142857143,0.1080550098231827,0.7258064516129032,0.5,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5462582155995228,0.3815442776950395,0.4492232348319465,,0.2,0.37232533152427394,0.3376727660977892,0.0,0.15117040407034077,0.3891082796560631,0.4649674279233565,0.0,0.13396155686684127,0.2,,,
MDV,2012,58.0,30.8,0.08673048,67,0.0,0.274,,,,1,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9132695200000001,0.5172413793103449,0.24584717607973422,0.6428571428571429,0.5,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6447202775056022,1.0,0.44,0.13193116634799237,0.6461538461538462,0.5,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5379506006009376,0.3815442776950395,0.4468943550906863,,0.2,0.37232533152427394,0.3368510373930132,0.0,0.2463000918174436,0.3891082796560631,0.46248810397902407,0.0,0.2571411577378928,0.2,,,
MDV,2016,61.0,30.8,0.10305446,66,0.0,0.322,2.0,,,1,1,1,1,0,3,0.0,1.0,60,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89694554,0.5517241379310345,0.24584717607973422,0.6285714285714286,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.5627252461373409,1.0,0.4583333333333333,0.22126929674099488,0.6515151515151515,0.5,,0.0,1.0,,,0.0,0.0,0.5,1.0,0.0,1.0,0.4468024336232131,0.3987856570053844,0.42282416867719236,0.5,0.4,0.38839537153643366,0.32695557347811965,0.6400800281806298,0.6276085012649691,0.40731072464089146,0.4368967217797304,0.27207333325018224,0.49148157841267115,0.4,0.4285310867864601,0.4285310867864601,0.690586290821028
MDV,2017,63.0,30.8,0.09269178,68,0.0,0.334,2.0,,,1,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90730822,0.5747126436781609,0.24584717607973422,0.6571428571428571,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6147767845280551,1.0,0.4861111111111111,0.22126929674099488,0.6779661016949152,0.5,,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.5,0.5226358646311996,0.4102799098789476,0.44297991041772805,0.5,0.2,0.3991087315445402,0.33687232264213357,0.6400800281806298,0.2463000918174436,0.4194456879641103,0.458287065085588,0.27207333325018224,0.2571411577378928,0.2,0.3671690540405138,0.3671690540405138,0.601385362567899
MDV,2018,43.0,30.8,0.07436278,67,0.0,0.33,2.0,,,1,1,0,1,0,3,0.0,1.0,60,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92563722,0.3448275862068966,0.24584717607973422,0.6428571428571429,0.5,,0.0,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7068429920306902,1.0,0.22972972972972974,0.13193116634799237,0.6140350877192983,0.5,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.6511523989411916,0.2953373811433154,0.4624250337219583,0.5,0.3,0.2919751314634752,0.34233092723440994,0.6400800281806298,0.5870184682448168,0.298096054731921,0.47902205492550326,0.27207333325018224,0.3641950659257678,0.3,0.3783230078495253,0.3783230078495253,0.6182900075959569
MDV,2019,51.0,30.8,0.07658456,68,0.0,0.337,2.0,,,1,1,1,1,0,3,0.0,1.0,60,,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92341544,0.4367816091954023,0.24584717607973422,0.6571428571428571,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6956830346677566,1.0,0.29411764705882354,0.22126929674099488,0.6666666666666666,0.5,,0.0,1.0,,,0.0,0.0,0.5,1.0,0.0,1.0,0.6221415086998804,0.34131439263756824,0.46320647295265344,0.5,0.4,0.3348285714959012,0.34400912182477406,0.6400800281806298,0.6276085012649691,0.34663590802479677,0.47982025115609,0.27207333325018224,0.49148157841267115,0.4,0.42168660366576016,0.42168660366576016,0.6754510833535938
MDV,2022,51.0,30.8,0.09652762,69,0.0,0.326,2.0,,,1,1,1,0,0,2,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90347238,0.4367816091954023,0.24584717607973422,0.6714285714285714,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5955094354426216,1.0,0.25757575757575757,0.24707846410684473,0.6290322580645161,0.5,,0.0,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.4784275891286954,0.34131439263756824,0.44173450171779827,0.5,0.2,0.3348285714959012,0.33783535831067674,0.6400800281806298,0.2463000918174436,0.34663590802479677,0.4569274802522199,0.27207333325018224,0.2571411577378928,0.2,0.3504120084616848,0.3504120084616848,0.5813063603390972
MEX,2011,66.0,55.1,0.0530093,73,0.9,0.698,,,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9469907,0.6091954022988506,0.6495016611295681,0.7285714285714285,0.75,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8141011032524349,1.0,0.6385542168674698,0.5567226890756303,0.8032786885245902,0.75,,0.9,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.7454638214030529,0.6293485317142093,0.7981681329559659,,0.2,0.6307176885572152,0.8124227918424312,0.0,0.2463000918174436,0.6282251598862618,0.7955218773125218,0.0,0.2571411577378928,0.2,,,
MEX,2015,96.0,55.1,0.05527386,77,0.9,0.7,,,,1,1,1,1,0,3,0.0,1.0,80,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94472614,0.9540229885057471,0.6495016611295681,0.7857142857142857,0.75,,0.9,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8027262627885708,1.0,0.9571428571428572,0.6453781512605044,0.7777777777777778,0.75,,0.9,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.7470760496148647,0.8017623248176575,0.8096101371257142,,0.4,0.7914180886788127,0.8220698990821788,0.0,0.6276085012649691,0.8102496097345457,0.8075681339539532,0.0,0.49148157841267115,0.4,,,
MEX,2016,97.0,55.1,0.0538499,78,0.9,0.689,,,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9461501,0.9655172413793104,0.6495016611295681,0.8,0.75,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8098787859396129,1.0,0.9583333333333334,0.6380789022298456,0.8333333333333334,0.75,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7857747469051839,0.8075094512544392,0.8149696964849032,,0.2,0.7967747686828661,0.8253634509006753,0.0,0.2463000918174436,0.8163170913961553,0.8132401940657481,0.0,0.2571411577378928,0.2,,,
MEX,2019,83.0,55.1,0.05296858,78,0.925,0.691,2.0,,,1,1,0,1,0,3,0.0,1.0,80,,observed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94703142,0.8045977011494253,0.6495016611295681,0.8,0.75,,0.925,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.8143056390137697,1.0,0.7647058823529411,0.6380789022298456,0.8333333333333334,0.75,,0.925,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.7853405836832017,0.7270496811394966,0.8223264097534424,0.5,0.3,0.7217812486261205,0.8358810002831636,0.6400800281806298,0.5870184682448168,0.7313723481336227,0.8201040677043993,0.27207333325018224,0.3641950659257678,0.3,0.5472362981604865,0.5472362981604865,0.7142730459938371
MLI,2020,50.0,29.0,0.03475979,42,,0.338,,,,1,2,2,2,0,3,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96524021,0.42528735632183906,0.2159468438538206,0.2857142857142857,0.75,,,,,,0.0,0.5,1.0,1.0,0.0,1.0,0.9057680340441538,1.0,0.2753623188405797,0.0977948226270374,0.1935483870967742,0.75,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.9300407999069067,0.32061710008782984,0.6471607732528132,,0.7,0.31350604578810604,0.37339357522012906,0.0,0.8463132404325076,0.3264516095530152,0.4984140591848209,0.0,0.7946461547527275,0.7,,,
MLI,2021,44.0,29.0,0.03466497,42,,0.342,2.0,,,1,1,1,0,0,2,0.0,1.0,80,,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96533503,0.3563218390804598,0.2159468438538206,0.2857142857142857,0.75,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9062443130443937,1.0,0.3,0.21702838063439064,0.20634920634920634,0.75,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9424861834237859,0.2861343414671402,0.6473195329195598,0.5,0.2,0.2813659657637866,0.37343558813722444,0.6400800281806298,0.2463000918174436,0.2900467195833584,0.4985408207677138,0.27207333325018224,0.2571411577378928,0.2,0.36891148344463937,0.36891148344463937,0.600752397707144
MLT,2015,79.0,,0.08897596,82,,0.443,,,,4,2,2,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91102404,0.7586206896551724,,0.8571428571428571,0.0,,,,,,0.5,0.5,1.0,0.5,0.0,1.0,0.6334412755075108,1.0,0.7142857142857143,,0.8571428571428571,0.0,,,,,,0.5,1.0,1.0,1.0,0.0,1.0,0.5172281414790084,0.7586206896551724,0.49686137755012266,,0.6,0.3535408802675147,0.2156336686102635,0.02767499479625413,0.6707148897822732,0.4004537896662247,0.3946953286642264,0.15033100176008402,0.6901603793289385,0.6,,,
MLT,2017,79.0,,0.08730927,82,,0.448,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91269073,0.7586206896551724,,0.8571428571428571,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6418130266877478,1.0,0.7083333333333334,,0.9152542372881356,0.0,,,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.5602247999217844,0.7586206896551724,0.49965196127686823,,0.2,0.3535408802675147,0.21637214687216808,0.02767499479625413,0.2463000918174436,0.4004537896662247,0.39692346895732755,0.15033100176008402,0.2571411577378928,0.2,,,
