ISO,year,e_spar,ghs_index,disaster_risk,hexp_gdp,uhc_index,wpi_val,health_policy,national_plan,national_strategy,recognition,participation_event_it,decision_event_it,leadership_event_it,admin_event_it,role_type_it,Exclusion,NoExclusion,efforts_A,efforts_B,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag,disaster_risk_oriented,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year
TCD,2012,40.0,,0.02958965,25,,0.297,,,,4,2,2,0,0,2,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97041035,0.3103448275862069,,0.04285714285714286,0.75,,,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.9317375458591829,1.0,0.2,,0.0,0.75,,,,,,0.5,1.0,1.0,0.0,0.0,0.5,0.9507367736063992
TCD,2016,40.0,,0.03604028,23,,0.271,,2.0,,4,1,0,1,0,3,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96395972,0.3103448275862069,,0.014285714285714285,0.75,,,,1.0,,0.5,0.0,0.0,0.5,0.0,1.0,0.8993361578891506,1.0,0.16666666666666666,,0.0,0.75,,,,0.0,,0.5,0.0,0.0,1.0,0.0,1.0,0.9084659789794641
TGO,2012,64.0,,0.04643665,36,0.45,0.26,,,,1,1,1,1,0,3,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95356335,0.5862068965517241,,0.2,0.25,,0.45,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8471153952892181,1.0,0.52,,0.16923076923076924,0.25,,0.45,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8290338047026748
TGO,2017,64.0,,0.06502105,40,0.45,0.271,,,,1,1,1,0,0,2,0.0,1.0,40,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93497895,0.5862068965517241,,0.2571428571428571,0.25,,0.45,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.753766318595892,1.0,0.5,,0.2033898305084746,0.25,,0.45,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.7158753160048602
TGO,2022,64.0,,0.06041341,39,0.45,0.301,,,,1,1,0,1,0,3,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93958659,0.5862068965517241,,0.24285714285714285,0.25,,0.45,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7769104039435619,1.0,0.45454545454545453,,0.14516129032258066,0.25,,0.45,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.7309057428064176
TGO,2023,64.0,,0.06041341,42,0.45,,2.0,2.0,,1,2,1,1,0,3,0.0,1.0,40,40.0,imputed,imputed,imputed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.93958659,0.5862068965517241,,0.2857142857142857,0.25,0.25,0.45,1.0,1.0,,0.0,0.5,0.5,0.5,0.0,1.0,0.7769104039435619,1.0,0.4461538461538462,,0.020833333333333332,0.25,0.25,0.45,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.7468038964554886
THA,2011,90.0,68.2,0.03568255,78,0.6,0.635,,,,1,1,0,0,1,1,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96431745,0.8850574712643678,0.867109634551495,0.8,0.5,,0.6,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.9011330286627838,1.0,0.927710843373494,0.8319327731092437,0.8852459016393442,0.5,,0.6,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.8646295297394845
THA,2013,93.0,68.2,0.03453133,79,0.6,0.638,,,,1,2,1,0,1,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96546867,0.9195402298850575,0.867109634551495,0.8142857142857143,0.5,,0.6,,,,0.0,0.5,0.5,0.0,1.0,0.5,0.9069155841432346,1.0,0.9166666666666666,0.8431372549019608,0.8571428571428571,0.5,,0.6,,,,0.0,1.0,0.5,0.0,1.0,0.5,0.9236053783794501
THA,2015,95.5,68.2,0.03852286,80,0.6,0.642,,,,1,1,1,0,0,2,0.0,1.0,60,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96147714,0.9482758620689655,0.867109634551495,0.8285714285714286,0.5,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8868662072414397,1.0,0.95,0.865546218487395,0.8253968253968254,0.5,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8613176639114137
THA,2016,98.0,68.2,0.03939006,81,0.6,0.643,,,,1,1,1,1,0,3,0.0,1.0,60,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96060994,0.9770114942528736,0.867109634551495,0.8428571428571429,0.5,,0.6,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8825102786503392,1.0,0.9722222222222222,0.8627787307032591,0.8787878787878788,0.5,,0.6,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.88538920163229
THA,2020,85.0,68.2,0.04357247,81,0.675,0.658,,,,1,1,0,1,0,3,0.0,1.0,60,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95642753,0.8275862068965517,0.867109634551495,0.8428571428571429,0.5,,0.675,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.8615021152523855,1.0,0.782608695652174,0.8494726749760305,0.8225806451612904,0.5,,0.6578947368421053,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.876601368906824
THA,2021,88.0,68.2,0.0515337,82,0.675,0.657,2.0,,,1,1,1,0,0,2,0.0,1.0,60,,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9484663,0.8620689655172413,0.867109634551495,0.8571428571428571,0.5,,0.675,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8215130131106317,1.0,0.85,0.8714524207011686,0.8412698412698413,0.5,,0.675,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8543663703208093
THA,2022,88.0,68.2,0.05580148,82,0.675,0.657,2.0,,,1,1,1,1,0,3,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94419852,0.8620689655172413,0.867109634551495,0.8571428571428571,0.5,,0.675,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8000760378770898,1.0,0.8181818181818182,0.8714524207011686,0.8387096774193549,0.5,,0.675,1.0,,,0.0,0.0,0.5,1.0,0.0,1.0,0.7631482194185575
THA,2023,88.0,68.2,0.05580148,82,0.675,,2.0,,,1,1,1,1,0,3,0.0,1.0,60,60.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.94419852,0.8620689655172413,0.867109634551495,0.8571428571428571,0.5,0.5,0.675,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8000760378770898,1.0,0.8153846153846154,0.8501945525291829,0.8541666666666666,0.5,0.5,0.675,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.7797476890064501
TJK,2019,62.0,29.8,0.06947668,71,1.0,0.319,,,2.0,1,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.93052332,0.5632183908045977,0.2292358803986711,0.7,0.0,,1.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.7313857764967617,1.0,0.45588235294117646,0.20411663807890226,0.7166666666666667,0.0,,1.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.6712607678241032
TKM,2012,,,0.03342036,79,,0.418,,,,1,1,1,0,0,2,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96657964,,,0.8142857142857143,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9124959646631319,1.0,,,0.8307692307692308,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9230636697891506
TLS,2010,63.0,27.8,0.06470588,38,,0.252,,,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93529412,0.5747126436781609,0.19601328903654486,0.22857142857142856,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7553494113242791,1.0,0.4857142857142857,0.04911591355599214,0.25806451612903225,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6891706953609888
TLS,2014,63.0,27.8,0.07604837,43,,0.242,2.0,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92395163,0.5747126436781609,0.19601328903654486,0.3,0.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6983763065211497,1.0,0.5487804878048781,0.07456978967495223,0.22033898305084745,0.0,,,0.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6039863233477425
TLS,2016,66.0,27.8,0.06896252,44,,0.237,2.0,,,1,1,0,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93103748,0.6091954022988506,0.19601328903654486,0.3142857142857143,0.0,,,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7339683920922414,1.0,0.5277777777777778,0.169811320754717,0.3181818181818182,0.0,,,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.6816632629055019
TLS,2021,60.0,27.8,0.1143106,47,,0.243,2.0,,,1,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8856894,0.5402298850574713,0.19601328903654486,0.35714285714285715,0.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5061858756905779,1.0,0.5,0.19699499165275458,0.2857142857142857,0.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5264288969494142
TON,2014,,24.5,0.05114815,70,0.275,0.169,,,,4,1,1,1,0,3,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94885185,,0.14119601328903653,0.6857142857142857,0.5,,0.275,,,,0.5,0.0,0.5,0.5,0.0,1.0,0.823449623198615,1.0,,0.011472275334608057,0.6779661016949152,0.5,,0.275,,,,0.6,0.0,0.5,1.0,0.0,1.0,0.7790807469279293
TON,2019,,24.5,0.05423945,70,0.275,0.181,2.0,,,4,1,1,0,0,2,0.0,1.0,60,,imputed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94576055,,0.14119601328903653,0.6857142857142857,0.5,,0.275,1.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.8079220839300845,1.0,,0.11320754716981134,0.7,0.5,,0.275,1.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.7765581910649813
TON,2023,,24.5,0.05423945,71,0.275,,2.0,,,4,1,1,0,0,2,0.0,1.0,60,60.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.94576055,,0.14119601328903653,0.7,0.5,0.5,0.275,1.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.8079220839300845,1.0,,0.0,0.625,0.5,0.5,0.275,1.0,,,0.5,0.0,1.0,0.0,0.0,0.5,0.7909055323124798
TTO,2011,,,0.04721979,74,,0.46,,,,2,1,0,1,0,3,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95278021,,,0.7428571428571429,0.25,,,,,,0.16666666666666666,0.0,0.0,0.5,0.0,1.0,0.8431816984293995,1.0,,,0.819672131147541,0.25,,,,,,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.7852815056237439
TTO,2022,,,0.06431064,75,,0.453,,,2.0,2,1,1,1,0,3,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.93568936,,,0.7571428571428571,0.25,,,,,1.0,0.16666666666666666,0.0,0.5,0.5,0.0,1.0,0.7573346940922067,1.0,,,0.7258064516129032,0.25,,,,,1.0,0.25,0.0,0.5,1.0,0.0,1.0,0.7036598073461813
TUN,2010,65.0,32.1,0.05609508,69,,0.492,,,,1,1,0,1,0,3,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94390492,0.5977011494252874,0.2674418604651163,0.6714285714285714,0.5,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7986012908356377,1.0,0.5142857142857142,0.13359528487229863,0.7580645161290323,0.5,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.7501815808598647
TUN,2014,65.0,32.1,0.06450061,72,,0.481,,,,1,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93549939,0.5977011494252874,0.2674418604651163,0.7142857142857143,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7563804785081991,1.0,0.573170731707317,0.1567877629063098,0.711864406779661,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6851883521186666
TUN,2019,71.0,32.1,0.06024612,75,,0.462,,2.0,,1,1,1,0,0,2,0.0,1.0,60,,observed,observed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93975388,0.6666666666666666,0.2674418604651163,0.7571428571428571,0.5,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.7777506983324058,1.0,0.5882352941176471,0.2435677530017153,0.7833333333333333,0.5,,,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.735048883057011
TUR,2010,88.0,,0.05020535,71,,0.693,,,,1,1,0,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94979465,0.8620689655172413,,0.7,1.0,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.8281852891069285,1.0,0.8428571428571429,,0.7903225806451613,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.7919126212567255
TUR,2016,88.0,,0.04284692,75,,0.688,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95715308,0.8620689655172413,,0.7571428571428571,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8651465386717501,1.0,0.8333333333333334,,0.7878787878787878,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8615747455962658
TUR,2018,73.0,,0.04121016,75,,0.682,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95878984,0.6896551724137931,,0.7571428571428571,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8733679520490218,1.0,0.6351351351351351,,0.7543859649122807,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8863341740565136
TUR,2022,73.0,,0.03703389,77,,0.683,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96296611,0.6896551724137931,,0.7857142857142857,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.894345274347403,1.0,0.5909090909090909,,0.7580645161290323,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8943543699111328
TZA,2010,49.0,,0.05223922,39,0.6,0.376,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94776078,0.41379310344827586,,0.24285714285714285,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8179691999884068,1.0,0.2857142857142857,,0.27419354838709675,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7775018569038665
TZA,2012,49.0,,0.05017794,43,0.6,0.378,,,,1,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94982206,0.41379310344827586,,0.3,1.0,,0.6,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8283229689993205,1.0,0.32,,0.27692307692307694,1.0,,0.6,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8020066722440877
TZA,2016,59.0,,0.03963503,43,0.6,0.399,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96036497,0.5287356321839081,,0.3,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8812797991450786,1.0,0.4305555555555556,,0.30303030303030304,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8837015928500005
TZA,2017,69.0,,0.04077793,44,0.6,0.399,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95922207,0.6436781609195402,,0.3142857142857143,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.875539034861443,1.0,0.5694444444444444,,0.2711864406779661,1.0,,0.6,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.885177940416498
TZA,2020,51.0,,0.03051958,45,0.6,0.405,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96948042,0.4367816091954023,,0.32857142857142857,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9270665257084424,1.0,0.2898550724637681,,0.24193548387096775,1.0,,0.5789473684210525,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9557531155385713
UGA,2014,69.0,,0.05336531,49,,0.364,,,,6,1,1,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94663469,0.6436781609195402,,0.38571428571428573,1.0,,,,,,0.8333333333333334,0.0,0.5,0.5,0.0,1.0,0.8123128720050667,1.0,0.6219512195121951,,0.3220338983050847,1.0,,,,,,1.0,0.0,0.5,1.0,0.0,1.0,0.7634900271597884
UGA,2020,69.0,,0.05236986,52,,0.378,2.0,,,6,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94763014,0.6436781609195402,,0.42857142857142855,1.0,,,1.0,,,0.8333333333333334,0.0,0.5,0.5,0.0,1.0,0.8173129978307255,1.0,0.5507246376811594,,0.3548387096774194,1.0,,,0.0,,,0.8333333333333334,0.0,0.5,0.5,0.0,1.0,0.8232546553207394
UKR,2013,,,0.0694358,78,,0.591,,,,1,1,0,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9305642,,,0.8,1.0,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.731591115934958,1.0,,,0.8367346938775511,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.6663825049533008
UKR,2023,,,0.0694358,80,,,1.0,,,1,1,1,0,0,2,0.0,1.0,100,100.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.9305642,,,0.8285714285714286,1.0,1.0,,0.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.731591115934958,1.0,,,0.8125,1.0,1.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.5,0.6823554454872676
URY,2014,,,0.08038908,84,,0.529,,,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91961092,,,0.8857142857142857,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.676573005328026,1.0,,,0.9152542372881356,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5734631345815887
URY,2022,,,0.08945322,84,,0.536,,2.0,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91054678,,,0.8857142857142857,0.0,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.6310440078882893,1.0,,,0.8709677419354839,0.0,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.527885446586402
USA,2010,88.0,76.2,0.16197231,84,0.9,0.947,,,,4,2,2,0,0,2,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83802769,0.8620689655172413,1.0,0.8857142857142857,0.5,,0.9,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.26678204117748905,1.0,0.8428571428571429,1.0,1.0,0.5,,0.9,,,,0.5,1.0,1.0,0.0,0.0,0.5,0.0
USA,2011,88.0,76.2,0.16140009,85,0.9,0.946,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83859991,0.8620689655172413,1.0,0.9,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.2696562910142046,1.0,0.9036144578313253,1.0,1.0,0.5,,0.9,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.0
USA,2012,96.0,76.2,0.16119747,86,0.9,0.947,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8388025299999999,0.9540229885057471,1.0,0.9142857142857143,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.27067404730010003,1.0,0.9466666666666667,1.0,0.9384615384615385,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.0
USA,2013,96.0,76.2,0.15986216,86,0.9,0.944,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.84013784,0.9540229885057471,1.0,0.9142857142857143,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.2773812832398868,1.0,0.9523809523809523,1.0,1.0,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.0
USA,2014,97.0,76.2,0.16194141,86,0.9,0.943,,,,4,2,2,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8380585899999999,0.9655172413793104,1.0,0.9142857142857143,0.5,,0.9,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.26693725127142903,1.0,0.9634146341463414,1.0,0.9491525423728814,0.5,,0.9,,,,0.6,1.0,1.0,0.0,0.0,0.5,0.0
USA,2015,97.0,76.2,0.164816,87,0.9,0.945,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.835184,0.9655172413793104,1.0,0.9285714285714286,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.2524982420824395,1.0,0.9714285714285714,1.0,0.9365079365079365,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.0
USA,2016,96.0,76.2,0.16791143,87,0.9,0.946,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83208857,0.9540229885057471,1.0,0.9285714285714286,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.23694995790491302,1.0,0.9444444444444444,1.0,0.9696969696969697,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.0
USA,2017,100.0,76.2,0.1675301,87,0.9,0.946,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8324699,1.0,1.0,0.9285714285714286,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.23886537101566516,1.0,1.0,1.0,1.0,0.5,,0.9,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.0
USA,2018,91.0,76.2,0.16615309,87,0.75,0.948,2.0,2.0,,4,2,2,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83384691,0.896551724137931,1.0,0.9285714285714286,0.5,,0.75,1.0,1.0,,0.5,0.5,1.0,0.0,0.0,0.5,0.24578206523756513,1.0,0.8783783783783784,1.0,0.9649122807017544,0.5,,0.75,0.0,0.0,,0.5,1.0,1.0,0.0,0.0,0.5,0.0
USA,2019,92.0,76.2,0.16661253,87,0.75,0.95,2.0,2.0,,4,1,1,0,0,2,0.0,1.0,60,,observed,observed,observed,observed,observed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83338747,0.9080459770114943,1.0,0.9285714285714286,0.5,,0.75,1.0,1.0,,0.5,0.0,0.5,0.0,0.0,0.5,0.24347430712882986,1.0,0.8970588235294118,1.0,0.9833333333333333,0.5,,0.75,1.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,0.0
USA,2020,92.0,76.05000000000001,0.18813253,87,0.75,0.95,2.0,2.0,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.81186747,0.9080459770114943,0.9975083056478407,0.9285714285714286,0.5,,0.75,1.0,1.0,,0.5,0.0,0.5,0.0,0.0,0.5,0.1353797692131388,1.0,0.8840579710144928,1.0,0.9193548387096774,0.5,,0.7368421052631579,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,0.0
